issue,GT_ID,GT,LEN_GT,GPT_RES,GPT_MATCH,GPT_MATCH_CNT,GPT_AJS
M3,345,"['layer1', 'loss']",2,"['lr', 'epochs', 'act1', 'act2', 'act3']",0 | 0 | ,0,0.0
M3,346,"['layer1', 'loss']",2,"['lr', 'epochs', 'act1', 'act2', 'act3']",0 | 0 | ,0,0.0
M3,347,"['loss', 'unit1']",2,"['lr', 'epochs', 'act1', 'act2', 'act3']",0 | 0 | ,0,0.0
M3,348,"['loss', 'unit1']",2,"['lr', 'epochs', 'act1', 'act2', 'act3']",0 | 0 | ,0,0.0
R6,7,['ki1'],1,"['ki1 ', 'epochs']",0 | ,0,0.0
R6,8,['ki1'],1,"['ki1 ', 'epochs']",0 | ,0,0.0
R6,46,"['act1', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,50,"['act2', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,58,"['bi2', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,81,"['ki1', 'loss']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,75,"['ki1', 'loss']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,85,"['ki1', 'unit1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,49,"['act2', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,66,"['batch_size', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,90,"['act2', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,92,"['bi1', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,93,"['bi1', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,95,"['ki1', 'ki2']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,97,"['ki1', 'ki2']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,109,"['batch_size', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,124,"['ki1', 'loss']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,126,"['ki1', 'unit1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,122,"['ki1', 'loss']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R6,107,"['batch_size', 'ki1']",2,"['ki1 ', 'epochs']",0 | 0 | ,0,0.0
R5,80,['loss'],1,"['epochs', 'optimizer', 'batch_size']",0 | ,0,0.0
R5,66,['batch_size'],1,"['epochs', 'optimizer', 'batch_size']",1 | ,1,1.0
R5,74,['loss'],1,"['epochs', 'optimizer', 'batch_size']",0 | ,0,0.0
R5,84,['unit1'],1,"['epochs', 'optimizer', 'batch_size']",0 | ,0,0.0
R5,57,['ki2'],1,"['epochs', 'optimizer', 'batch_size']",0 | ,0,0.0
R5,103,"['lr', 'optimizer']",2,"['epochs', 'optimizer', 'batch_size']",0 | 1 | ,1,0.5
R5,110,"['epochs', 'optimizer']",2,"['epochs', 'optimizer', 'batch_size']",1 | 1 | ,2,1.0
R5,124,"['optimizer', 'unit1']",2,"['epochs', 'optimizer', 'batch_size']",1 | 0 | ,1,0.5
R5,247,"['ki1', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R5,248,"['bi1', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R5,251,"['ki2', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R5,254,"['bi2', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R5,259,"['batch_size', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",1 | 0 | ,1,0.5
R5,260,"['batch_size', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",1 | 0 | ,1,0.5
R5,264,"['epochs', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",1 | 0 | ,1,0.5
R5,266,"['loss', 'unit1']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R5,267,"['loss', 'unit1']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R5,250,"['bi1', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R5,252,"['ki2', 'loss']",2,"['epochs', 'optimizer', 'batch_size']",0 | 0 | ,0,0.0
R7,37,['loss'],1,"['act2', 'epochs']",0 | ,0,0.0
R7,38,['loss'],1,"['act2', 'epochs']",0 | ,0,0.0
R7,7,['act2'],1,"['act2', 'epochs']",1 | ,1,1.0
R7,36,['loss'],1,"['act2', 'epochs']",0 | ,0,0.0
R7,6,['act2'],1,"['act2', 'epochs']",1 | ,1,1.0
R7,46,"['act1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,53,"['ki1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,54,"['ki1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,55,"['ki1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,56,"['bi1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,57,"['bi1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,58,"['bi1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,59,"['ki2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,60,"['ki2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,61,"['ki2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,62,"['bi2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,66,"['loss', 'optimizer']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,70,"['batch_size', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,72,"['batch_size', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,75,"['epochs', 'loss']",2,"['act2', 'epochs']",1 | 0 | ,1,0.5
R7,77,"['loss', 'unit1']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,78,"['loss', 'unit1']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,63,"['bi2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,64,"['bi2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,71,"['batch_size', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,80,"['act1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,87,"['ki1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,90,"['bi1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,91,"['bi1', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,92,"['ki2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,93,"['ki2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,94,"['ki2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,95,"['bi2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,96,"['bi2', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,99,"['loss', 'optimizer']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,111,"['loss', 'unit1']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,106,"['batch_size', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
R7,104,"['batch_size', 'loss']",2,"['act2', 'epochs']",0 | 0 | ,0,0.0
M2,13,['ki1'],1,"['act4', 'lr', 'epochs']",0 | ,0,0.0
M2,14,['ki1'],1,"['act4', 'lr', 'epochs']",0 | ,0,0.0
M2,15,['ki1'],1,"['act4', 'lr', 'epochs']",0 | ,0,0.0
M2,16,['bi1'],1,"['act4', 'lr', 'epochs']",0 | ,0,0.0
M2,17,['bi1'],1,"['act4', 'lr', 'epochs']",0 | ,0,0.0
M2,66,"['act1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,67,"['act1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,71,"['act3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,72,"['act3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,75,"['act4', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,76,"['act4', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,77,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,78,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,79,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,80,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,81,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,82,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,83,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,84,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,85,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,86,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,87,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,88,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,89,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,90,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,91,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,92,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,93,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,94,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,95,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,96,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,97,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,102,"['ki1', 'lr']",2,"['act4', 'lr', 'epochs']",0 | 1 | ,1,0.5
M2,104,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,105,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,106,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,107,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,109,"['epochs', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,110,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,114,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,119,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,120,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,121,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,122,"['ki1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,123,"['ki1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,125,"['ki1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,108,"['epochs', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,124,"['ki1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,127,"['act1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,128,"['act1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,132,"['act3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,133,"['act3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,136,"['act4', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,137,"['act4', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,138,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,139,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,140,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,141,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,142,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,143,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,144,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,145,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,146,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,147,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,148,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,149,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,150,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,151,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,152,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,153,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,154,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,155,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,156,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,157,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,158,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,162,"['ki1', 'lr']",2,"['act4', 'lr', 'epochs']",0 | 1 | ,1,0.5
M2,164,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,165,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,166,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,167,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,168,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,169,"['epochs', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,170,"['epochs', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,180,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,181,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,182,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,183,"['ki1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,184,"['ki1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,185,"['ki1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,186,"['ki1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,188,"['act1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,193,"['act3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,197,"['act4', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,198,"['act4', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,199,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,200,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,201,"['bi1', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,202,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,203,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,204,"['ki1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,205,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,206,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,207,"['bi2', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,208,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,209,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,210,"['ki1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,211,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,212,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,213,"['bi3', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,214,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,215,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,216,"['ki1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,217,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,218,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,219,"['bi4', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,223,"['ki1', 'lr']",2,"['act4', 'lr', 'epochs']",0 | 1 | ,1,0.5
M2,226,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,227,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,228,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,229,"['batch_size', 'ki1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,230,"['epochs', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,231,"['epochs', 'ki1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,234,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,241,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,242,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,243,"['ki1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,244,"['ki1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,245,"['ki1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,246,"['ki1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,247,"['ki1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,254,"['act3', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,255,"['act3', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,258,"['act4', 'bi1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,259,"['act4', 'bi1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,260,"['bi1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,261,"['bi1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,262,"['bi1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,263,"['bi1', 'bi2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,264,"['bi1', 'bi2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,265,"['bi1', 'bi2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,266,"['bi1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,267,"['bi1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,268,"['bi1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,269,"['bi1', 'bi3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,270,"['bi1', 'bi3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,271,"['bi1', 'bi3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,272,"['bi1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,273,"['bi1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,274,"['bi1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,275,"['bi1', 'bi4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,276,"['bi1', 'bi4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,277,"['bi1', 'bi4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,284,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,285,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,286,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,287,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,288,"['bi1', 'epochs']",2,"['act4', 'lr', 'epochs']",0 | 1 | ,1,0.5
M2,299,"['bi1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,300,"['bi1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,301,"['bi1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,303,"['bi1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,304,"['bi1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,316,"['act4', 'bi1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,317,"['act4', 'bi1']",2,"['act4', 'lr', 'epochs']",1 | 0 | ,1,0.5
M2,318,"['bi1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,319,"['bi1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,320,"['bi1', 'ki2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,322,"['bi1', 'bi2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,323,"['bi1', 'bi2']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,324,"['bi1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,325,"['bi1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,326,"['bi1', 'ki3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,327,"['bi1', 'bi3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,328,"['bi1', 'bi3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,329,"['bi1', 'bi3']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,330,"['bi1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,331,"['bi1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,332,"['bi1', 'ki4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,333,"['bi1', 'bi4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,334,"['bi1', 'bi4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,335,"['bi1', 'bi4']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,342,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,343,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,344,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,345,"['batch_size', 'bi1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,346,"['bi1', 'epochs']",2,"['act4', 'lr', 'epochs']",0 | 1 | ,1,0.5
M2,347,"['bi1', 'epochs']",2,"['act4', 'lr', 'epochs']",0 | 1 | ,1,0.5
M2,357,"['bi1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,358,"['bi1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,359,"['bi1', 'loss']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,361,"['bi1', 'layer1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,362,"['bi1', 'unit1']",2,"['act4', 'lr', 'epochs']",0 | 0 | ,0,0.0
M2,364,"['act1', 'epochs', 'ki1']",3,"['act4', 'lr', 'epochs']",0 | 1 | 0 | ,1,0.33
